col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24
1282|0|0|28|1||0|||Farewell with the Toys|46|0|0|0|0||0||2|3|0|0|0|-2046
1283|0|0|26|1||0|||Recollect the Memory|44|0|0|0|0||0||2|1|0|0|0|-2044
1293|0|0|7|11||0|||Ruling Ambition |5|0|0|0|0||0||0|0|1|0|0|0
1304|0|0|7|11||0|||Rise of the Heroes - Water|1|0|0|0|0||0||0|0|0|0|0|0
1305|0|0|7|11||0|||Rise of the Heroes - Fire|2|0|0|0|0||0||0|0|0|0|0|0
1306|0|0|7|11||0|||Rise of the Heroes - Earth|3|0|0|0|0||0||0|0|0|0|0|0
1307|0|0|7|11||0|||Rise of the Heroes - Light|4|0|0|0|0||0||0|0|0|0|0|0
1308|0|0|7|11||0|||Rise of the Heroes - Dark|5|0|0|0|0||0||0|0|0|0|0|0
1309|0|0|9|1||0|||Taboo Offerings|7|0|13|30|1||0||0|0|0|0|205|0
1320|0|0|8|1||0|||Sha Seng’s Intoxication |47|12|121|40|0||0||0|0|0|0|0|-2047
1321|0|0|8|1||0|||Golden & Silver Horned’s Sorrow|47|12|122|40|0||0||0|0|0|0|0|-2047
1322|0|0|8|1||0|||Zhu Bajie’s Romance|47|12|123|40|0||0||0|0|0|0|0|-2047
1323|0|0|8|1||0|||Lady White Bones’ Kindness|47|12|124|40|0||0||0|0|0|0|0|-2047
1324|0|0|8|1||0|||Spider Demon’s Infatuation|47|12|125|40|0||0||0|0|0|0|0|-2047
1328|0|0|7|11||0|||The Choices of Gods|8|0|0|0|0||0||0|0|0|0|0|0
1329|0|0|7|11||0|||The Enlightening of Yan and Xi|8|0|0|0|0||0||0|0|0|0|0|0
1349|0|0|7|22||0|||The Return of the Evil Lord|7|0|0|0|0||0||0|0|0|0|0|674
1350|0|0|7|22||0|||The Solar Eclipser|7|0|0|0|0||0||0|0|0|0|0|703
1351|0|0|7|22||0|||The Lunar Eclipser|7|0|0|0|0||0||0|0|0|0|0|704
1352|0|0|7|22||0|||The Sleipnir's Knight|7|0|0|0|0||0||0|0|0|0|0|739
1353|0|0|7|22||1|||The Evil Controlling Orders|7|0|0|0|0||0||0|0|0|0|0|742
1354|0|0|7|22||0|||The Gnawer of Yggdrasil|7|0|0|0|0||0||0|0|0|0|0|850
1366|0|0|7|11||0|||The Awakening of Gods|30|0|0|0|0||0||0|0|0|0|0|0
1376|0|0|9|1||0|||Gate to the Aperture - Candigon|7|0|13|30|0||0||0|0|0|0|201|0
1380|0|0|31|1||0|||Tales of Mech City - Main Chapter 1|54|0|0|0|0||0||2|3|0|0|0|-2054
1381|0|0|31|1||0|||Tales of Mech City - Main Chapter 2|44|0|0|0|0||0||2|3|0|0|0|-2044
1382|0|0|31|1||0|||Tales of Mech City - Main Chapter 3|44|0|0|0|0||0||2|3|0|0|0|-2044
1383|0|0|31|1||0|||Tales of Mech City - Main Chapter 4|44|0|0|0|0||0||2|3|0|0|0|-2044
1384|0|0|31|1||0|||Tales of Mech City - Main Chapter 5|44|0|0|0|0||0||2|3|0|0|0|-2044
1385|0|0|31|1||0|||Tales of Mech City - Main Chapter 6|44|0|0|0|0||0||2|3|0|0|0|-2044
1386|0|0|32|1||0|||Tales of Mech City - Main Chapter 7|41|0|0|0|0||0||2|3|0|0|0|-2041
1387|0|0|32|1||0|||Tales of Mech City - Main Chapter 8|53|0|0|0|0||0||2|3|0|0|0|-2053
1388|0|0|32|1||0|||Tales of Mech City - Main Chapter 9|53|0|0|0|0||0||2|3|0|0|0|-2053
1389|0|0|32|1||0|||Tales of Mech City - Main Chapter 10|41|0|0|0|0||0||2|3|0|0|0|-2041
1390|0|0|32|1||0|||Tales of Mech City - Main Chapter 11|41|0|0|0|0||0||2|3|0|0|0|-2041
1391|0|0|32|1||0|||Tales of Mech City - Main Chapter 12|46|0|0|0|0||0||2|3|0|0|0|-2046
1392|0|0|31|1||0|||Tales of Mech City - Cyborg Chapter 1|41|0|0|0|0||0||2|1|0|0|0|-2041
1393|0|0|31|1||0|||Tales of Mech City - Cyborg Chapter 2|46|0|0|0|0||0||2|1|0|0|0|-2046
1394|0|0|32|1||0|||Tales of Mech City - Cyborg Chapter 3|44|0|0|0|0||0||2|1|0|0|0|-2044
1395|0|0|32|1||0|||Tales of Mech City - Cyborg Chapter 4|46|0|0|0|0||0||2|1|0|0|0|-2046
1396|0|0|31|1||0|||Tales of Mech City - Savant Chapter 1|42|0|0|0|0||0||2|2|0|0|0|-2042
1397|0|0|31|1||0|||Tales of Mech City - Savant Chapter 2|42|0|0|0|0||0||2|2|0|0|0|-2042
1398|0|0|32|1||0|||Tales of Mech City - Savant Chapter 3|44|0|0|0|0||0||2|2|0|0|0|-2044
1399|0|0|32|1||0|||Tales of Mech City - Savant Chapter 4|46|0|0|0|0||0||2|2|0|0|0|-2046
1400|0|0|32|1||0|||Tales of Mech City - Main Final Chapter|46|0|0|0|0||0||2|3|0|0|0|-2046
1401|0|0|30|19||0|||LR Pass - The Silver-white Silhouette	|33|0|0|0|0||0||0|0|0|0|0|0
1420|0|0|7|11||0|||Boundary of Topology|36|0|0|0|0||0||0|0|0|0|0|0
1421|0|0|7|11||0|||Telecommunication|36|0|0|0|0||0||0|0|0|0|0|0
1422|0|0|7|11||0|||Father of A.I|36|0|0|0|0||0||0|0|0|0|0|0
1423|0|0|7|11||0|||Control of Electromagnetism|36|0|0|0|0||0||0|0|0|0|0|0
1424|0|0|7|11||0|||The Psychoanalysis|36|0|0|0|0||0||0|0|0|0|0|0
1425|0|0|7|11||0|||Fairy of Moon Palace|36|0|0|0|0||0||0|0|0|0|0|0
1426|0|0|7|11||0|||Observation of Temperature|36|0|0|0|0||0||0|0|0|0|0|0
1427|0|0|7|11||0|||Precision Thermometry|36|0|0|0|0||0||0|0|0|0|0|0
1428|0|0|7|11||0|||Extragalactic Astronomy|36|0|0|0|0||0||0|0|0|0|0|0
1429|0|0|7|11||0|||Guidance of Ancestral Elements|19|0|0|0|0||0||0|0|0|0|0|0
1453|0|0|7|11||0|||The Taoist Actualization|11|0|0|0|0||0||0|0|0|0|0|0
1455|0|0|7|11||0|||Leorio's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1456|0|0|7|11||0|||Biscuit's|3|0|0|0|0||0||0|0|0|0|0|0
1457|0|0|7|11||0|||Gon's Adventure|1|0|0|0|0||0||0|0|0|0|0|0
1458|0|0|7|11||0|||Kurapika's Adventure|33|0|0|0|0||0||0|0|0|0|0|0
1459|0|0|7|11||0|||Killua's Adventure|5|0|0|0|0||0||0|0|0|0|0|0
1460|0|0|7|11||0|||Hisoka's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1461|0|0|7|11||0|||Illumi's Adventure|4|0|0|0|0||0||0|0|0|0|0|0
1462|0|0|30|19||0|||LR Pass - Sinewy Fighter|3|0|0|0|0||0||0|0|0|0|0|0
1466|0|0|9|1||0|||Gate to the Aperture - Mythical Creature|7|0|13|30|0||0||0|0|0|0|201|0
1478|0|0|7|11||0|||Yusuke Urameshi's Adventure|11|0|0|0|0||0||0|0|0|0|0|0
1479|0|0|7|11||0|||Genkai's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1480|0|0|7|11||0|||Kurama's Adventure|11|0|0|0|0||0||0|0|0|0|0|0
1481|0|0|7|11||0|||Kazuma Kuwabara's Adventure|11|0|0|0|0||0||0|0|0|0|0|0
1482|0|0|7|11||0|||Hiei's Adventure|11|0|0|0|0||0||0|0|0|0|0|0
1483|0|0|7|11||0|||Raizen's Adventure|1|0|0|0|0||0||0|0|0|0|0|0
1484|0|0|7|11||0|||Koenma's Adventure|33|0|0|0|0||0||0|0|0|0|0|0
1485|0|0|7|11||0|||Older Toguro's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1486|0|0|7|11||0|||Ends of Mystical Beasts|33|0|0|0|0||0||0|0|0|0|0|0
1499|0|0|7|11||0|||Into Deep Blue|1|0|0|0|0||0||0|0|0|0|0|0
1500|0|0|7|11||0|||Trap of Evil|2|0|0|0|0||0||0|0|0|0|0|0
1501|0|0|7|11||0|||Resonance of the Beast|3|0|0|0|0||0||0|0|0|0|0|0
1502|0|0|7|11||0|||Internecine Bloodline|4|0|0|0|0||0||0|0|0|0|0|0
1503|0|0|7|11||0|||Allure of Ithaca Pigs|5|0|0|0|0||0||0|0|0|0|0|0
1510|0|0|7|11||0|||Strength of Transformation|46|0|0|0|0||0||0|0|0|0|0|0
1513|810|1514|35|1||0|||Into the Bottomless Deep|64|0|0|0|0||0||0|0|0|0|0|-2064
1514|1513|1515|35|1||0|||Piles of Bones|64|0|0|0|0||0||0|0|0|0|0|-2064
1515|1514|1516|35|1||0|||Roar of Horror|64|0|0|0|0||0||0|0|0|0|0|-2064
1516|1515|1517|35|1||0|||Twisted Intention|64|0|0|0|0||0||0|0|0|0|0|-2064
1517|1516|1518|35|1||0|||The Trapped Beast|64|0|0|0|0||0||0|0|0|0|0|-2064
1518|1517|1519|36|1||0|||Candlelight in Fantasy|65|0|0|0|0||0||0|0|0|0|0|-2065
1519|1518|1520|36|1||0|||The Flying Notes|65|0|0|0|0||0||0|0|0|0|0|-2065
1520|1519|1521|36|1||0|||Abrupt End of the Music|65|0|0|0|0||0||0|0|0|0|0|-2065
1521|1520|1522|36|1||0|||Battle Song Begins|65|0|0|0|0||0||0|0|0|0|0|-2065
1522|1521|1523|36|1||0|||Requiem for the Elves|65|0|0|0|0||0||0|0|0|0|0|-2065
1523|1522|1524|37|1||0|||Flames of Joy|66|0|0|0|0||0||0|0|0|0|0|-2066
1524|1523|1525|37|1||0|||All United |66|0|0|0|0||0||0|0|0|0|0|-2066
1525|1524|1526|37|1||0|||Sinister Heretics|66|0|0|0|0||0||0|0|0|0|0|-2066
1526|1525|1527|37|1||0|||The Unstoppable Action|66|0|0|0|0||0||0|0|0|0|0|-2066
1527|1526|1536|37|1||0|||Compassion of the Dragon|66|0|0|0|0||0||0|0|0|0|0|-2066
1531|0|0|7|11||0|||Teachings of Anu|21|0|0|0|0||0||0|0|0|0|0|0
1536|1527|1537|38|1||0|||Entering the City of Civilization|67|0|0|0|0||0||0|0|0|0|0|-2067
1537|1536|1538|38|1||0|||Meaning of Existence|67|0|0|0|0||0||0|0|0|0|0|-2067
1538|1537|1539|38|1||0|||Origin of Eldus|67|0|0|0|0||0||0|0|0|0|0|-2067
1539|1538|1540|38|1||0|||By Hook or Crook|67|0|0|0|0||0||0|0|0|0|0|-2067
1540|1539|0|38|1||0|||Hatred for the Reborn|68|0|0|0|0||0||0|0|0|0|0|1871
1543|0|0|7|11||0|||Without Form|8|0|0|0|0||0||0|0|0|3|0|0
1545|0|0|32|1||0|||Main Chapter - Collapsed Void|39|0|0|0|0||0||2|3|0|0|0|-2039
1563|0|0|7|11||0|||Kazuma's Adventure|69|0|0|0|0||0||0|0|0|0|0|0
1564|0|0|7|11||0|||Aqua's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1565|0|0|7|11||0|||Megumin's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1566|0|0|7|11||0|||Darkness's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1567|0|0|7|11||0|||Wiz's Adventure|7|0|0|0|0||0||0|0|0|0|0|0
1568|0|0|7|11||0|||Yunyun's Adventure|4|0|0|0|0||0||0|0|0|0|0|0
1569|0|0|0|11||0|||Chris's Adventure|4|0|0|0|0||0||0|0|0|0|0|0
1570|0|0|7|11||0|||Mitsurugi's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1571|0|0|7|11||0|||The Top Challenge|7|0|0|0|0||0||0|0|0|0|0|0
1587|0|0|8|1||0|||The White Engagement|73|13|131|40|0||0||0|0|0|0|0|-2073
1588|0|0|8|1||0|||Control Freak|73|13|132|40|0||0||0|0|0|0|0|-2073
1589|0|0|8|1||0|||Witness to Love|73|13|133|40|0||0||0|0|0|0|0|-2073
1590|0|0|8|1||0|||The Guardian Angel|73|13|134|40|0||0||0|0|0|0|0|-2073
1591|0|0|8|1||0|||The Love Song|73|13|135|40|0||0||0|0|0|0|0|-2073
1593|0|0|7|11||0|||Effects of Mechanization|46|0|0|0|0||0||0|0|0|0|0|0
1602|0|0|7|11||0|||舞台人品小爆發|0|0|0|0|1||0||0|0|0|0|0|0
1606|0|0|7|11||0|||The Withered Fingertips|45|0|0|0|0||0||0|0|0|0|0|0
1607|0|0|0|11||0|||Milleniums of Chaotic Evilness|5|0|0|0|0||0||0|0|0|0|0|0
1609|0|0|7|11||0|||Enlightenment of Meditation|7|0|0|0|0||0||0|0|0|0|0|0
1613|0|0|30|19||0|||LR Pass - The Unyielding Hatred|16|0|0|0|0||0||0|0|0|0|0|0
1614|0|0|30|19||0|||LR Pass - Secret Deal on the Sea|1|0|0|0|0||0||0|0|0|0|0|0
1615|0|0|30|19||0|||LR Pass - Journey to Search for a Heart|3|0|0|0|1||0||0|0|0|0|0|0
1616|0|0|30|19||0|||LR Pass - Failure in Searching for One's Self|5|0|0|0|1||0||0|0|0|0|0|0
1617|0|0|30|19||0|||LR Pass - Footsteps of Searching for a Mind|3|0|0|0|1||0||0|0|0|0|0|0
1618|0|0|30|19||0|||LR Pass - Expedition to Search for Happiness|4|0|0|0|1||0||0|0|0|0|0|0
1619|0|0|30|19||0|||LR Pass - Road to Search for Bravery|3|0|0|0|1||0||0|0|0|0|0|0
1620|0|0|30|19||0|||LR Pass - Mind-controlling Angeloid - Water|1|0|0|0|1||0||0|0|0|0|0|0
1621|0|0|30|19||0|||LR Pass - Mind-controlling Angeloid - Fire|2|0|0|0|1||0||0|0|0|0|0|0
1622|0|0|30|19||0|||LR Pass - Mind-controlling Angeloid - Earth|3|0|0|0|1||0||0|0|0|0|0|0
1623|0|0|30|19||0|||LR Pass - Mind-controlling Angeloid - Light|4|0|0|0|1||0||0|0|0|0|0|0
1624|0|0|30|19||0|||LR Pass - Mind-controlling Angeloid - Dark|5|0|0|0|1||0||0|0|0|0|0|0
1625|0|0|30|19||0|||LR Pass - The Ancient Dragon - Water|1|0|0|0|1||0||0|0|0|0|0|0
1626|0|0|30|19||0|||LR Pass - The Ancient Dragon - Fire|2|0|0|0|1||0||0|0|0|0|0|0
1627|0|0|30|19||0|||LR Pass - The Ancient Dragon - Earth|3|0|0|0|1||0||0|0|0|0|0|0
1628|0|0|30|19||0|||LR Pass - The Ancient Dragon - Light|4|0|0|0|1||0||0|0|0|0|0|0
1629|0|0|30|19||0|||LR Pass - The Ancient Dragon - Dark|5|0|0|0|1||0||0|0|0|0|0|0
1630|0|0|29|11||0|||Guild War Red (Attack)|48|0|0|0|0||0||0|0|0|0|0|0
1631|0|0|29|11||0|||Guild War Red (Defense)|48|0|0|0|0||0||0|0|0|0|0|0
1632|0|0|29|11||0|||Guild War Blue (Attack)|50|0|0|0|0||0||0|0|0|0|0|0
1633|0|0|29|11||0|||Guild War Blue (Defense)|50|0|0|0|0||0||0|0|0|0|0|0
1634|0|0|29|11||0|||Guild War Green (Attack)|49|0|0|0|0||0||0|0|0|0|0|0
1635|0|0|29|11||0|||Guild War Green (Defense)|49|0|0|0|0||0||0|0|0|0|0|0
1636|0|0|29|11||0|||Guild War Neutral|51|0|0|0|0||0||0|0|0|0|0|0
1637|0|0|33|25||0|||見面會 2018 (2018-11)|39|0|0|0|0||0||0|0|0|0|0|0
1644|0|0|7|11||0|||Arrival of Despair|76|0|0|0|0||0||0|0|0|3|0|0
1653|0|0|7|11||0|||Lucy's Adventure|27|0|0|0|0||0||0|0|0|0|0|0
1654|0|0|7|11||0|||Natsu's Adventure|27|0|0|0|0||0||0|0|0|0|0|0
1655|0|0|7|11||0|||Wendy's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1656|0|0|7|11||0|||Erza's Adventure|53|0|0|0|0||0||0|0|0|0|0|0
1657|0|0|7|11||0|||Gajeel's Adventure|19|0|0|0|0||0||0|0|0|0|0|0
1658|0|0|7|11||0|||Gray's Adventure|53|0|0|0|0||0||0|0|0|0|0|0
1659|0|0|7|11||0|||Laxus's Adventure|41|0|0|0|0||0||0|0|0|0|0|0
1660|0|0|7|11||0|||Mirajane's Adventure|41|0|0|0|0||0||0|0|0|0|0|0
1663|0|0|30|19||0|||LR Pass - Frustration of Youkai - Water|15|0|0|0|1||0||0|0|0|0|0|0
1664|0|0|30|19||0|||LR Pass - Frustration of Youkai - Fire|15|0|0|0|1||0||0|0|0|0|0|0
1665|0|0|30|19||0|||LR Pass - Frustration of Youkai - Earth|15|0|0|0|1||0||0|0|0|0|0|0
1666|0|0|30|19||0|||LR Pass - Frustration of Youkai - Light|15|0|0|0|1||0||0|0|0|0|0|0
1667|0|0|30|19||0|||LR Pass - Frustration of Youkai - Dark|15|0|0|0|1||0||0|0|0|0|0|0
1668|0|0|30|19||0|||LR Pass - Slumbering Souls - Water|27|0|0|0|1||0||0|0|0|0|0|0
1669|0|0|30|19||0|||LR Pass - Slumbering Souls - Fire|27|0|0|0|1||0||0|0|0|0|0|0
1670|0|0|30|19||0|||LR Pass - Slumbering Souls - Earth|27|0|0|0|1||0||0|0|0|0|0|0
1671|0|0|30|19||0|||LR Pass - Slumbering Souls - Light|27|0|0|0|1||0||0|0|0|0|0|0
1672|0|0|30|19||0|||LR Pass - Slumbering Souls - Dark|27|0|0|0|1||0||0|0|0|0|0|0
1673|0|0|30|19||0|||LR Pass - Tears of the Hero|21|0|0|0|1||0||0|0|0|0|0|0
1674|0|0|30|19||0|||LR Pass - Flames of Good and Evil|21|0|0|0|1||0||0|0|0|0|0|0
1675|0|0|30|19||0|||LR Pass - Blossom of Flowers|21|0|0|0|1||0||0|0|0|0|0|0
1676|0|0|30|19||0|||LR Pass - Regret of the Mother|21|0|0|0|1||0||0|0|0|0|0|0
1677|0|0|30|19||0|||LR Pass - Notion of the Sangoma|21|0|0|0|1||0||0|0|0|0|0|0
1678|0|0|30|19||0|||LR Pass - Yowls of Western Beasts|53|0|0|0|1||0||0|0|0|0|0|0
1679|0|0|29|11||0|||Guild War Red (Attack)|48|0|0|0|0||0||0|0|0|0|0|0
1680|0|0|29|11||0|||Guild War Red (Defense)|48|0|0|0|0||0||0|0|0|0|0|0
1681|0|0|29|11||0|||Guild War Blue (Attack)|50|0|0|0|0||0||0|0|0|0|0|0
1682|0|0|29|11||0|||Guild War Blue (Defense)|50|0|0|0|0||0||0|0|0|0|0|0
1683|0|0|29|11||0|||Guild War Green (Attack)|49|0|0|0|0||0||0|0|0|0|0|0
1684|0|0|29|11||0|||Guild War Green (Defense)|49|0|0|0|0||0||0|0|0|0|0|0
1685|0|0|29|11||0|||Guild War Neutral|51|0|0|0|0||0||0|0|0|0|0|0
1686|0|0|7|11||0|||Formless As Water|8|0|0|0|0||0||0|0|0|0|0|0
1687|0|0|7|11||0|||Raging As Fire|8|0|0|0|0||0||0|0|0|0|0|0
1688|0|0|7|11||0|||Sindhu's Spiritual Practice - Water|47|0|0|0|0||0||0|0|0|0|0|0
1689|0|0|7|11||0|||Sindhu's Spiritual Practice - Fire|47|0|0|0|0||0||0|0|0|0|0|0
1690|0|0|7|11||0|||Sindhu's Spiritual Practice - Earth|47|0|0|0|0||0||0|0|0|0|0|0
1691|0|0|7|11||0|||Sindhu's Spiritual Practice - Light|47|0|0|0|0||0||0|0|0|0|0|0
1692|0|0|7|11||0|||Sindhu's Spiritual Practice - Dark|47|0|0|0|0||0||0|0|0|0|0|0
1693|0|0|7|11||0|||Teaching of Mahayana|47|0|0|0|0||0||0|0|0|0|0|0
1708|0|0|7|11||0|||Legit Wife’s Defense|11|0|0|0|0||0||0|0|0|0|0|0
1717|0|0|7|11||0|||Leave the Old Place|1|0|0|0|0||0||0|0|0|3|0|0
1728|0|0|9|1||0|||Gate to the Aperture - Shedu|7|0|13|30|0||0||0|0|0|0|305|0
1730|0|0|33|25||0|||見面會 2019 (2019-02)|39|0|0|0|0||0||0|0|0|0|0|0
1734|0|0|33|25||0|||神魔內鬥大會|0|0|0|0|0||0||0|0|0|0|0|0
1745|0|0|7|11||0|||The Revelations of Heroes|27|0|0|0|0||0||0|0|0|0|0|0
1747|0|0|0|0||7|||Newbie Tutorial|0|0|0|0|0||0||0|0|0|0|0|0
1752|0|0|9|1||0|||Gate to the Aperture - Loyal Maids|7|0|13|30|1||0||0|0|0|0|209|0
1790|0|0|30|19||0|||LR Pass - Prince of All Demons|22|0|0|0|0||0||0|0|0|0|0|0
1791|0|0|30|19||0|||LR Pass - The Battlefield of Mercenaries - Water|1|0|0|0|1||0||0|0|0|0|0|0
1792|0|0|30|19||0|||LR Pass - The Battlefield of Mercenaries - Fire|7|0|0|0|1||0||0|0|0|0|0|0
1793|0|0|30|19||0|||LR Pass - The Battlefield of Mercenaries - Earth|3|0|0|0|1||0||0|0|0|0|0|0
1794|0|0|30|19||0|||LR Pass - The Battlefield of Mercenaries - Light|4|0|0|0|1||0||0|0|0|0|0|0
1795|0|0|30|19||0|||LR Pass - The Battlefield of Mercenaries - Dark|5|0|0|0|1||0||0|0|0|0|0|0
1796|0|0|30|19||0|||LR Pass - Terror of Submergence|1|0|0|0|1||0||0|0|0|0|0|0
1797|0|0|30|19||0|||LR Pass - Terror of Inferno|2|0|0|0|1||0||0|0|0|0|0|0
1798|0|0|30|19||0|||LR Pass - Terror of Monstrosity|3|0|0|0|1||0||0|0|0|0|0|0
1799|0|0|30|19||0|||LR Pass - Terror of Heresy|4|0|0|0|1||0||0|0|0|0|0|0
1800|0|0|30|19||0|||LR Pass - Terror of Esotericism|5|0|0|0|1||0||0|0|0|0|0|0
1825|0|0|9|1||0|||Gate to the Aperture - Cerynitis|7|0|13|30|0||0||0|0|0|0|201|2128
1826|0|0|7|11||0|||Hyoga's Adventure|1|0|0|0|0||0||0|0|0|0|0|0
1827|0|0|7|11||0|||Ikki's Adventure|2|0|0|0|0||0||0|0|0|0|0|0
1828|0|0|7|11||0|||Shiryu's Adventure|2|0|0|0|0||0||0|0|0|0|0|0
1829|0|0|7|11||0|||Seiya's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1830|0|0|7|11||0|||Shun's Adventure|3|0|0|0|0||0||0|0|0|0|0|0
1831|0|0|7|11||0|||Camus's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1832|0|0|7|11||0|||Shura's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1833|0|0|7|11||0|||Aiolia's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1834|0|0|7|11||0|||Shaka's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1835|0|0|7|11||0|||Saga's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1836|0|0|7|11||0|||Shion's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1837|0|0|7|11||0|||Mu's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1838|0|0|7|11||0|||Dohko's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1839|0|0|7|11||0|||Aldebaran's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1840|0|0|7|11||0|||Deathmask's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1841|0|0|7|11||0|||Milo's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1842|0|0|7|11||0|||Aphrodite's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1843|0|0|7|11||0|||Aiolos's Amelioration|81|0|0|0|0||0||0|0|0|0|0|0
1866|0|0|33|25||0|||2019 Camp Battles|4|0|0|0|0||0||0|0|0|0|0|0
1868|0|0|7|22||0|||Testament of the Archangel|7|0|0|0|0||0||0|0|0|0|0|998
1869|0|0|7|22||0|||Balance of Order|7|0|0|0|0||0||0|0|0|0|0|1188
1870|0|0|7|11||0|||Ever-changing Current|66|0|0|0|0||0||0|0|0|3|0|0
1871|0|0|7|11||0|||Judgment Day of the Fallens|22|0|0|0|0||0||0|0|0|0|0|0
1872|0|0|7|11||0|||Fallen Angel of Distortion|42|0|0|0|0||0||0|0|0|0|0|0
1873|0|0|7|11||0|||Fallen Angel of Beguilement|42|0|0|0|0||0||0|0|0|0|0|0
1874|0|0|7|11||0|||Fallen Angel of Mystery|41|0|0|0|0||99||0|0|0|0|0|0
1875|0|0|7|11||0|||Fallen Angel of Light|44|0|0|0|0||0||0|0|0|0|0|0
1876|0|0|7|11||0|||Fallen Angel of Dark|40|0|0|0|0||0||0|0|0|0|0|0
1877|0|0|7|11||0|||Fallen Angel of Despair|39|0|0|0|0||0||0|0|0|0|0|0
1878|0|0|7|11||0|||Fallen Angel of Desire|41|0|0|0|0||0||0|0|0|0|0|0
1879|0|0|7|11||0|||Fallen Angel of Lie|42|0|0|0|0||0||0|0|0|0|0|0
1894|0|0|7|11||0|||Vigorous Breath of Fire|40|0|0|0|0||0||0|0|0|3|0|0
1909|0|0|7|6||0|||Infinite Extremes|30|0|0|0|0|<color=#ffff80ff>Rewards for first time breaking through specific Floor are as follows:</color>char(10)“Extreme of Dark” - “Yummy Alpacas” x 1 setchar(10)“Extreme of Fire” - New outfit for “Maya the Calendar Creator”char(10)“Extreme of Water” - “Black Key” x50char(10)“Extreme of Earth” - “Madhead” x1char(10)“Extreme of Light” - “Harpy” x1 + New title “Attribute Conqueror” + Diamond x1char(10)char(10)*Each rewards will be given ONCE only|10||0|0|5|1|0|-2030
1905|0|0|7|6||0|1561287600|1564311600|Chains of the Fallens|22|0|0|0|0|<color=#ffff80ff>Rewards for first time breaking through specific rounds are as follows:</color>char(10)Cleared the 3rd wave – Prime Millennium Pyro Soulstone x 5char(10)Cleared the 6th wave – Gladiator Alpaca x 2char(10)Cleared the 9th wave –  Black Keys x 30char(10)Cleared the 12th wave – Soul x 500char(10)Cleared the 15th wave – The Heartless Umpire x 1char(10)Cleared the 18th wave – Harpy x 1char(10)char(10)*Each rewards will be given ONCE only|10||0|0|5|1|0|2086
1897|0|0|7|4||0|1563706800|1564311600|Flood of Despair|11|0|0|0|1|<color=#00ffffff>Needy Child - Horror</color>char(10)Rank SS - 75000 Scoreschar(10)Rank S - 60000 Scoreschar(10)Rank A - 45000 Scoreschar(10)Rank B - 30000 Scoreschar(10)Rank C - 15000 Scoreschar(10)Rank D - < 15000 Scores|60||0|0|5|1|0|2141
1117|0|0|7|4||0|1497783600|1609412400|Crash Course - EXP Stage|0|0|0|0|0||99|1@1,2@149|0|0|3|0|0|-1017
1093|0|0|7|4||0|1498388400|1609412400|Scholars' Training Course|0|0|0|0|1||10||0|0|3|0|0|-1015
949|0|0|7|4||0|1563102000|1564311600|Possession of Dark Matters - Dark|15|0|0|0|0||50||0|0|2|1|0|1260
1887|0|0|7|4|29|0|1563102000|1564311600|Tender-hearted Xian|11|0|0|0|0||40||0|0|0|0|0|2144
1574|0|0|7|27|2,6|0|1563793200|1563879600|Catching Soulstones - Fire|7|0|0|0|1||20||0|0|6|0|0|-1002
1729|0|0|28|20|2|0|1563793200|1563879600|Distorted Affection|46|0|0|0|0||20||2|0|0|0|0|1752
1364|0|0|28|20|2|0|1563793200|1563879600|The Murmur of White-haired Girl |46|0|0|0|0||20||2|0|0|0|0|1624
1286|0|0|25|20|2|0|1563793200|1563879600|Loki’s Regret|42|0|0|0|0||20||1|0|0|0|0|1563
1082|0|0|7|20|2,5|0|1563793200|1563879600|Day of Elements|7|0|0|0|1||20||0|0|6|0|0|-1011
34|0|0|7|20|1,2|10|1563793200|1563879600|Day of Descending Swords|0|0|0|0|0||20||0|0|6|0|0|-1006
1904|0|0|7|8||0|1563447600|1564052400|Agatha Muzi S|8|0|0|0|0||60||0|0|3|0|0|6276
