col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24|col_25|col_26|col_27|col_28|col_29|col_30|col_31|col_32|col_33|col_34|col_35|col_36|col_37
2794|843|4|370|30|3||堅定肅清之心|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2795|843|5|797|30|3||立起捍衛之心|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2796|844|1|329|20|2||壓力牆的築成|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2797|844|2|948|20|2||壓力牆崩潰|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2798|844|3|456|20|2||難以擺脫的心魔|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2799|844|4|334|20|3||新生命的繁衍|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2800|845|1|971|20|2||天外有天|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2801|845|2|976|20|2||屢敗屢戰|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2802|845|3|459|20|2||偏執|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2803|845|4|976|20|3||未來之約|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2804|846|1|459|20|2||邪眼|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2805|846|2|967|20|2||原形|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2806|846|3|967|20|2||暴走的攻擊|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2807|846|4|460|20|3||克服陰影|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2808|847|1|455|20|2||最後考驗展開|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2809|847|2|463|20|2||友情決裂|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2810|847|3|293|20|2||不變的夥伴|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2811|847|4|452|20|3||通過考驗的契機|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2812|848|1|967|20|2||麻煩的開始|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2813|848|2|336|20|2||麻煩的願望|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2814|848|3|464|20|2||麻煩的陷阱|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2815|848|4|950|20|3||麻煩的結束|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2914|893|1|862|30|3||保護的力量|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2938|893|2|864|30|3||決意的力量|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2939|893|3|866|30|3||希望的力量|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2940|893|4|868|30|3||夥伴的力量|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2941|893|5|586|30|3||復仇的力量|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2915|894|1|971|20|2||皇位之爭|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2916|894|2|583|20|2||可怕的毒計|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2917|894|3|834|20|3||反擊的決心|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2918|894|4|885|20|3||關鍵的裁縫|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2919|895|1|109|20|2||恐懼之炎|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2920|895|2|492|20|3||決裂的親情|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2921|895|3|857|20|2||想要變得獨立|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2922|895|4|585|20|3||神秘的魔境|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2923|896|1|975|20|2||傳說中的秘寶|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2924|896|2|456|20|2||神燈的去向|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2925|896|3|832|20|2||與國王的交易|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2926|896|4|462|20|3||大盜的由來|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2927|897|1|105|20|2||為己的願望|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2928|897|2|115|20|2||為牠們的願望|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2929|897|3|584|20|3||可怕的願望|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2930|897|4|840|20|3||自由的願望|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2931|898|1|585|20|2||命運的相遇|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2932|898|2|584|20|2||致命的疏忽|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2933|898|3|459|20|3||罪證的誤導|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2934|898|4|890|20|2||石像之心|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2981|916|1|802|30|3||跨越一切 ‧ 水|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2982|916|2|804|30|3||跨越一切 ‧ 火|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2983|916|3|1134|30|3||跨越一切 ‧ 木|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2984|916|4|1134|30|3||跨越一切 ‧ 光|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2985|916|5|810|30|3||跨越一切 ‧ 暗|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2986|917|1|334|20|3||害怕大海|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2987|917|2|1032|20|3||與海共生|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2988|917|3|1121|20|3||大海之敵|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2989|917|4|1101|20|3||魔族煮海|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2990|918|1|68|20|3||沒有腳的小鳥|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2991|918|2|45|20|3||靈鸛的呼喚|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2992|918|3|52|20|3||懸空的靈魂|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2993|918|4|1034|20|3||生命的真諦|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2994|919|1|103|20|2||誰是德魯依|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2995|919|2|331|20|2||熊貓的決定|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2996|919|3|1036|20|3||厭惡的使命|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2997|919|4|1036|20|3||熊貓的野性|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2998|920|1|67|20|2||自然之力|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
2999|920|2|337|20|2||欲速則不達|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3000|920|3|455|20|3||仇恨的枷鎖|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3001|920|4|329|20|3||善良之心|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3002|921|1|114|20|2||夢中相遇|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3003|921|2|88|20|2||馬來貘的力量|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3004|921|3|975|20|3||噩夢侵襲|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3005|921|4|387|20|3||夢土風沙|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3007|923|1|334|8|5||蛞蝓和鼻涕蟲 初級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@56#0:66#0:76#0:106#0:1111#1,4@101#|
3008|923|2|296|12|6||治療良方 中級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:67#0:77#0:107#0:1111#0,4@101#|
3009|923|3|851|15|8||下水禮 高級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:67#0:77#0:107#0:1111#0,4@101#|
3010|923|4|1222|0|17||渦從口出|0|1|1|55|||0|10|1|0||0|0|0|0|0|0|0|2@55|0|0||0|0|0|0|0|3@426#0|
3011|924|1|81|8|5||拐帶小孩 初級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@58#0:68#0:78#0:108#0:1113#1,4@102#|
3012|924|2|341|12|6||洞中的蜥蝪妖 中級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:69#0:79#0:109#0:1113#0,4@102#|
3013|924|3|555|15|8||警惡懲奸 高級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:69#0:79#0:109#0:1113#0,4@102#|
3014|924|4|737|0|20||一起看海|0|1|1|65|||0|10|1|0||0|0|0|0|0|0|0|2@65|0|0||0|0|0|0|0|3@427#0|
3015|925|1|970|8|5||沒有角的日子 初級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@60#0:70#0:80#0:110#0:1115#1,4@103#|
3016|925|2|971|12|6||素食者 中級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:71#0:81#0:111#0:1115#0,4@103#|
3017|925|3|1225|15|8||欺世盜名 高級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:71#0:81#0:111#0:1115#0,4@103#|
3018|925|4|1049|0|15||繁花盛宴|0|1|1|60|||0|10|1|0||0|0|0|0|0|0|0|2@60|0|0||0|0|0|0|0|3@428#0|
3019|926|1|972|8|5||寶石小偷 初級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@62#0:72#0:82#0:112#0:1117#1,4@104#|
3020|926|2|973|12|6||懸紅真相 中級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:113#0:1117#0,4@104#|
3021|926|3|828|15|8||不能從命 高級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:113#0:1117#0,4@104#|
3022|926|4|431|0|15||銅幣不合口味|0|1|1|60|||0|10|1|0||0|0|0|0|0|0|0|2@60|0|0||0|0|0|0|0|3@398#0|
3023|927|1|526|8|5||傳說仙桃 初級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@64#0:74#0:84#0:114#0:1119#1,4@105#|
3024|927|2|535|12|6||桃山的禁池 中級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:115#0:1119#0,4@105#|
3025|927|3|983|15|8||進入桃山的契機 高級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:115#0:1119#0,4@105#|
3026|927|4|1043|0|17||猛犬的報恩|0|1|1|55|||0|10|1|0||0|0|0|0|0|0|0|2@55|0|0||0|0|0|0|0|3@291#0|
3039|932|1|998|30|3||信心之羽|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3040|932|2|998|30|3||決意之羽|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3041|932|3|998|30|3||融和之羽|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3042|932|4|998|30|3||夥伴之羽|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3043|932|5|998|30|3||洞察之羽|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3044|933|1|585|20|2||柔弱的公主|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3045|933|2|990|20|2||公主的決裂|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3046|933|3|1015|20|3||言和的公主|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3047|933|4|455|20|3||公主的戰鬥|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3048|934|1|585|20|3||流離孤雛|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3049|934|2|453|20|3||唯一的孤雛|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3050|934|3|836|20|3||孤雛出走|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3051|934|4|584|20|3||孤雛奮戰|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3052|935|1|986|20|2||公主該有的態度|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3053|935|2|336|20|2||公主與長槍|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3054|935|3|840|20|3||被禁足的公主|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3055|935|4|585|20|3||公主的真面目|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3056|936|1|465|20|3||苦酒良藥|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3057|936|2|975|20|3||神酒真義|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3058|936|3|583|20|3||醉生夢死|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3059|936|4|585|20|3||醉後夢醒|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3060|937|1|338|20|3||她的祭品|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3061|937|2|1015|20|3||她的詭計|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3062|937|3|387|20|3||她的神酒|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3063|937|4|584|20|3||她的權杖|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3125|956|1|561|50|6||伏行之混沌 地獄級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@561#0|
3126|957|1|481|15|5||記錄眾神歷史|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@67#0:87#0:97#0:107#0:116#0:1146#0|
3127|957|2|482|15|5||印證無常北域|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@69#0:89#0:99#0:109#0:119#0:1148#0|
3128|957|3|483|15|5||書寫命運卷軸|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@71#0:91#0:101#0:111#0:122#0:1150#0|
3129|957|4|484|15|5||祭祀永生果實|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@73#0:93#0:103#0:113#0:125#0:1152#0|
3130|957|5|485|15|5||引領英靈戰魂|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@75#0:95#0:105#0:115#0:128#0:1154#0|
3145|962|1|882|30|3||王冠下的尖角|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3146|962|2|1197|30|3||三姊妹的鎗火|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3147|962|3|886|30|3||大賊的保險庫|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3148|962|4|888|30|3||手握神燈的燈神|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3149|962|5|890|30|3||寂寞的快樂王子|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3150|963|1|1059|20|3||保護之劍|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3151|963|2|1125|20|3||力量再度沉睡|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3152|963|3|1063|20|3||昔日的對手|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3153|963|4|1022|20|4||人民之劍|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3154|964|1|398|20|3||聖地守門人|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3155|964|2|585|20|3||號角聲起|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3156|964|3|1122|20|3||冰封聖地|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3157|964|4|1059|20|3||尋找神域後裔|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3158|965|1|585|20|3||神的後裔|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3159|965|2|849|20|3||獵人的指引|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3160|965|3|702|20|3||懺悔的戰斧|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3161|965|4|1028|20|3||奇蹟的海域|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3162|966|1|975|20|3||一切歸零|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3163|966|2|1063|20|3||內與外的距離|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3164|966|3|583|20|3||外人內鬼|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3165|966|4|1124|20|3||還原歸一|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3166|967|1|260|20|3||禁忌殘響|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3167|967|2|838|20|3||關於洛基|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3168|967|3|1011|20|3||赦罪之日|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3169|967|4|1059|20|3||永遠沉睡|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3176|970|1|686|15|5||劍鎧憶魂‧水|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@67#0:77#0:87#0:107#0:131#0:966#0|
3177|970|2|687|15|5||劍鎧憶魂‧火|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@69#0:79#0:89#0:109#0:134#0:968#0|
3178|970|3|688|15|5||劍鎧憶魂‧木|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@71#0:81#0:91#0:111#0:137#0:970#0|
3179|970|4|689|15|5||劍鎧憶魂‧光|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@73#0:83#0:93#0:113#0:140#0:972#0|
3180|970|5|690|15|5||劍鎧憶魂‧暗|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@75#0:85#0:95#0:115#0:143#0:974#0|
3181|971|1|876|50|7||玩具兵團的主人 地獄級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@873#0:876#0|
3253|986|1|981|15|5||忠誠的夥伴|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:77#0:97#0:107#0:980#0:1006#0|
3254|986|2|983|15|5||勇猛的夥伴|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:79#0:99#0:109#0:982#0:1008#0|
3255|986|3|985|15|5||仁厚的夥伴|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:81#0:101#0:111#0:984#0:1010#0|
3256|986|4|498|15|5||微笑的夥伴|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:83#0:103#0:113#0:497#0:1012#0|
3257|986|5|500|15|5||怒目的夥伴|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:85#0:105#0:115#0:499#0:1014#0|
3258|987|1|1020|50|7||渴求永生的執念 地獄級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1006#0:1010#0:1012#0:1020#0|
3259|988|1|739|30|3||主神的抉擇|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3266|991|1|296|15|5||半海歌聲|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:77#0:97#0:107#0:294#0:871#0|
3267|991|2|299|15|5||龍血實驗|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:79#0:99#0:109#0:297#0:872#0|
3268|991|3|302|15|5||撲蝶燈球|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:81#0:101#0:111#0:300#0:873#0|
3269|991|4|305|15|5||皇蜂刺針|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:83#0:103#0:113#0:303#0:874#0|
3270|991|5|308|15|5||殉情毒藥|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:85#0:105#0:115#0:306#0:875#0|
3271|992|1|496|50|6||魔境的女主人 地獄級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@496#0|
3278|998|1|1102|30|3||鯨之聲|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3279|998|2|1177|30|3||鸛之風|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3280|998|3|1036|30|3||獸之音|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3281|998|4|1038|30|3||禽之雪|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3282|998|5|558|30|3||貘之夢|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3283|999|1|969|20|4||無形的對手|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3284|999|2|1100|20|4||他的將軍|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3285|999|3|1153|20|3||重要的人|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3286|999|4|1110|20|3||黑暗中等待|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3287|1000|1|301|20|4||蒼蠅窩|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3288|1000|2|583|20|3||冷巷暖流|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3289|1000|3|548|20|4||離開煩囂|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3290|1000|4|1110|20|3||探子密報|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3291|1001|1|1147|20|3||別人的目光|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3292|1001|2|307|20|3||拓荒之行|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3293|1001|3|1110|20|3||薔薇的刺|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3294|1001|4|1110|20|4||黃昏花海|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3295|1002|1|550|20|4||蟲鳴密語|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3296|1002|2|582|20|3||哥哥說|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3297|1002|3|1110|20|3||蟲不語|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3298|1002|4|1114|20|4||我的哥哥|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3299|1003|1|1100|20|4||羞與辱|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3300|1003|2|975|20|3||優越感|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3301|1003|3|1102|20|4||斬草成根|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3302|1003|4|1108|20|4||殊途同歸|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3324|1011|1|1049|50|7||萬年的愛護 地獄級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1049#0|
3325|1012|1|996|50|8||永銳的龍劍 地獄級|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@487#0:490#0:833#0:839#0:996#0|
