col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24
1306|0|0|7|11||0|||英雄們的崛起 ‧ 木|3|0|0|0|0||0||0|0|0|0|0|0
1307|0|0|7|11||0|||英雄們的崛起 ‧ 光|4|0|0|0|0||0||0|0|0|0|0|0
1308|0|0|7|11||0|||英雄們的崛起 ‧ 暗|5|0|0|0|0||0||0|0|0|0|0|0
1309|0|0|9|1||0|||禁忌祈祭|7|0|13|400|1||0||0|0|0|0|205|0
1320|0|0|8|1||0|||沙僧之醉|47|12|121|40|0||0||0|0|0|0|0|-2047
1321|0|0|8|1||0|||金角與銀角之悲|47|12|122|40|0||0||0|0|0|0|0|-2047
1322|0|0|8|1||0|||豬八戒之戀|47|12|123|40|0||0||0|0|0|0|0|-2047
1323|0|0|8|1||0|||白骨精之善|47|12|124|40|0||0||0|0|0|0|0|-2047
1324|0|0|8|1||0|||蜘蛛精之痴|47|12|125|40|0||0||0|0|0|0|0|-2047
1328|0|0|7|11||0|||眾神的抉擇|8|0|0|0|0||0||0|0|0|0|0|0
1329|0|0|7|11||0|||妍希的覺悟|8|0|0|0|0||0||0|0|0|0|0|0
1349|0|0|7|22||0|||魔王的再臨|7|0|0|0|0||0||0|0|0|0|0|674
1350|0|0|7|22||0|||日月的撕咬者|7|0|0|0|0||0||0|0|0|0|0|703
1351|0|0|7|22||0|||日月的啃喰者|7|0|0|0|0||0||0|0|0|0|0|704
1352|0|0|7|22||0|||八腳馬騎士|7|0|0|0|0||0||0|0|0|0|0|739
1353|0|0|7|22||1|||操縱法則的魔王|7|0|0|0|0||0||0|0|0|0|0|742
1354|0|0|7|22||0|||世界啃蝕者|7|0|0|0|0||0||0|0|0|0|0|850
1366|0|0|7|11||0|||眾神的覺醒|30|0|0|0|0||0||0|0|0|0|0|0
1376|0|0|9|1||0|||狹縫之門 ‧ 燭龍|7|0|13|400|0||0||0|0|0|0|201|0
1380|0|0|31|1||0|||機械城之傳 ‧ 主線第一章|54|0|0|0|0||0||2|3|0|0|0|-2054
1381|0|0|31|1||0|||機械城之傳 ‧ 主線第二章|44|0|0|0|0||0||2|3|0|0|0|-2044
1382|0|0|31|1||0|||機械城之傳 ‧ 主線第三章|44|0|0|0|0||0||2|3|0|0|0|-2044
1383|0|0|31|1||0|||機械城之傳 ‧ 主線第四章|44|0|0|0|0||0||2|3|0|0|0|-2044
1384|0|0|31|1||0|||機械城之傳 ‧ 主線第五章|44|0|0|0|0||0||2|3|0|0|0|-2044
1385|0|0|31|1||0|||機械城之傳 ‧ 主線第六章|44|0|0|0|0||0||2|3|0|0|0|-2044
1386|0|0|32|1||0|||機械城之傳 ‧ 主線第七章|41|0|0|0|0||0||2|3|0|0|0|-2041
1387|0|0|32|1||0|||機械城之傳 ‧ 主線第八章|53|0|0|0|0||0||2|3|0|0|0|-2053
1388|0|0|32|1||0|||機械城之傳 ‧ 主線第九章|53|0|0|0|0||0||2|3|0|0|0|-2053
1389|0|0|32|1||0|||機械城之傳 ‧ 主線第十章|41|0|0|0|0||0||2|3|0|0|0|-2041
1390|0|0|32|1||0|||機械城之傳 ‧ 主線第十一章|41|0|0|0|0||0||2|3|0|0|0|-2041
1391|0|0|32|1||0|||機械城之傳 ‧ 主線第十二章|46|0|0|0|0||0||2|3|0|0|0|-2046
1392|0|0|31|1||0|||機械城之傳 ‧ 機偶篇第一章|41|0|0|0|0||0||2|1|0|0|0|-2041
1393|0|0|31|1||0|||機械城之傳 ‧ 機偶篇第二章|46|0|0|0|0||0||2|1|0|0|0|-2046
1394|0|0|32|1||0|||機械城之傳 ‧ 機偶篇第三章|44|0|0|0|0||0||2|1|0|0|0|-2044
1395|0|0|32|1||0|||機械城之傳 ‧ 機偶篇第四章|46|0|0|0|0||0||2|1|0|0|0|-2046
1396|0|0|31|1||0|||機械城之傳 ‧ 魔族賢者篇第一章|42|0|0|0|0||0||2|2|0|0|0|-2042
1397|0|0|31|1||0|||機械城之傳 ‧ 魔族賢者篇第二章|42|0|0|0|0||0||2|2|0|0|0|-2042
1398|0|0|32|1||0|||機械城之傳 ‧ 魔族賢者篇第三章|44|0|0|0|0||0||2|2|0|0|0|-2044
1399|0|0|32|1||0|||機械城之傳 ‧ 魔族賢者篇第四章|46|0|0|0|0||0||2|2|0|0|0|-2046
1400|0|0|32|1||0|||機械城之傳 ‧ 主線終章|46|0|0|0|0||0||2|3|0|0|0|-2046
1401|0|0|30|19||0|||遺跡特許 ‧ 銀白的身姿|33|0|0|0|0||0||0|0|0|0|0|0
1412|0|0|33|25||0|||女將大亂鬥！|8|0|0|0|1||0||0|0|0|0|0|0
1420|0|0|7|11||0|||拓撲學的邊界|36|0|0|0|0||0||0|0|0|0|0|0
1421|0|0|7|11||0|||數碼化通信|36|0|0|0|0||0||0|0|0|0|0|0
1422|0|0|7|11||0|||人工智慧之父|36|0|0|0|0||0||0|0|0|0|0|0
1423|0|0|7|11||0|||電磁操控|36|0|0|0|0||0||0|0|0|0|0|0
1424|0|0|7|11||0|||精神分析的創始|36|0|0|0|0||0||0|0|0|0|0|0
1425|0|0|7|11||0|||月宮的仙女|36|0|0|0|0||0||0|0|0|0|0|0
1426|0|0|7|11||0|||溫度的觀測|36|0|0|0|0||0||0|0|0|0|0|0
1427|0|0|7|11||0|||精確標記|36|0|0|0|0||0||0|0|0|0|0|0
1428|0|0|7|11||0|||星系天文學|36|0|0|0|0||0||0|0|0|0|0|0
1429|0|0|7|11||0|||始祖元素的引導|19|0|0|0|0||0||0|0|0|0|0|0
1453|0|0|7|11||0|||三清殿的洗禮|11|0|0|0|0||0||0|0|0|0|0|0
1455|0|0|7|11||0|||雷歐力的故事|3|0|0|0|0||0||0|0|0|0|0|0
1456|0|0|7|11||0|||比司吉的故事|3|0|0|0|0||0||0|0|0|0|0|0
1457|0|0|7|11||0|||小傑的故事|1|0|0|0|0||0||0|0|0|0|0|0
1458|0|0|7|11||0|||酷拉皮卡的故事|33|0|0|0|0||0||0|0|0|0|0|0
1459|0|0|7|11||0|||奇犽的故事|5|0|0|0|0||0||0|0|0|0|0|0
1460|0|0|7|11||0|||西索的故事|3|0|0|0|0||0||0|0|0|0|0|0
1461|0|0|7|11||0|||伊耳謎的故事|4|0|0|0|0||0||0|0|0|0|0|0
1462|0|0|30|19||0|||遺跡特許 ‧ 剽悍的鬥士|3|0|0|0|0||0||0|0|0|0|0|0
1466|0|0|9|1||0|||狹縫之門 ‧ 獅身人面獸|7|0|13|400|0||0||0|0|0|0|201|0
1478|0|0|7|11||0|||浦飯幽助的故事|11|0|0|0|0||0||0|0|0|0|0|0
1479|0|0|7|11||0|||幻海的故事|3|0|0|0|0||0||0|0|0|0|0|0
1480|0|0|7|11||0|||藏馬的故事|11|0|0|0|0||0||0|0|0|0|0|0
1481|0|0|7|11||0|||桑原和真的故事|11|0|0|0|0||0||0|0|0|0|0|0
1482|0|0|7|11||0|||飛影的故事|11|0|0|0|0||0||0|0|0|0|0|0
1483|0|0|7|11||0|||雷禪的故事|1|0|0|0|0||0||0|0|0|0|0|0
1484|0|0|7|11||0|||小閻王的故事|33|0|0|0|0||0||0|0|0|0|0|0
1485|0|0|7|11||0|||戶愚呂兄的故事|3|0|0|0|0||0||0|0|0|0|0|0
1486|0|0|7|11||0|||役使的終途|33|0|0|0|0||0||0|0|0|0|0|0
1499|0|0|7|11||0|||深海傳說|1|0|0|0|0||0||0|0|0|0|0|0
1500|0|0|7|11||0|||邪鬼陷阱|2|0|0|0|0||0||0|0|0|0|0|0
1501|0|0|7|11||0|||珍獸共鳴|3|0|0|0|0||0||0|0|0|0|0|0
1502|0|0|7|11||0|||血脈相殺|4|0|0|0|0||0||0|0|0|0|0|0
1503|0|0|7|11||0|||美食的追尋|5|0|0|0|0||0||0|0|0|0|0|0
1510|0|0|7|11||0|||機變的力量|46|0|0|0|0||0||0|0|0|0|0|0
1513|810|1514|35|1||0|||前往未知的異動之淵|64|0|0|0|0||0||0|0|0|0|0|-2064
1514|1513|1515|35|1||0|||屍骨的堆放|64|0|0|0|0||0||0|0|0|0|0|-2064
1515|1514|1516|35|1||0|||戰慄的咆哮|64|0|0|0|0||0||0|0|0|0|0|-2064
1516|1515|1517|35|1||0|||扭曲的殺意|64|0|0|0|0||0||0|0|0|0|0|-2064
1517|1516|1518|35|1||0|||被囚禁的殺獸|64|0|0|0|0||0||0|0|0|0|0|-2064
1518|1517|1519|36|1||0|||想望中的慶典燭光|65|0|0|0|0||0||0|0|0|0|0|-2065
1519|1518|1520|36|1||0|||飄盪的樂符|65|0|0|0|0||0||0|0|0|0|0|-2065
1520|1519|1521|36|1||0|||戛然而止的頌歌|65|0|0|0|0||0||0|0|0|0|0|-2065
1521|1520|1522|36|1||0|||化成攻擊的戰歌|65|0|0|0|0||0||0|0|0|0|0|-2065
1522|1521|1523|36|1||0|||妖精頌唱靈魂的歌謠|65|0|0|0|0||0||0|0|0|0|0|-2065
1523|1522|1524|37|1||0|||昔日的喜悅之火|66|0|0|0|0||0||0|0|0|0|0|-2066
1524|1523|1525|37|1||0|||眾生團結一致|66|0|0|0|0||0||0|0|0|0|0|-2066
1525|1524|1526|37|1||0|||突兀的異端|66|0|0|0|0||0||0|0|0|0|0|-2066
1526|1525|1527|37|1||0|||無法阻止的最壞行動|66|0|0|0|0||0||0|0|0|0|0|-2066
1527|1526|1536|37|1||0|||憐愛囚徒的守護之龍|66|0|0|0|0||0||0|0|0|0|0|-2066
1531|0|0|7|11||0|||安努的教誨|21|0|0|0|0||0||0|0|0|0|0|0
1536|1527|1537|38|1||0|||探進遙古的文明之城|67|0|0|0|0||0||0|0|0|0|0|-2067
1537|1536|1538|38|1||0|||機械族的生存意義|67|0|0|0|0||0||0|0|0|0|0|-2067
1538|1537|1539|38|1||0|||異端者的來歷 |67|0|0|0|0||0||0|0|0|0|0|-2067
1539|1538|1540|38|1||0|||不擇手段地搶奪|67|0|0|0|0||0||0|0|0|0|0|-2067
1540|1539|0|38|1||0|||粉碎重生者的憎恨|68|0|0|0|0||0||0|0|0|0|0|1871
1543|0|0|7|11||0|||生命靜止|8|0|0|0|0||0||0|0|0|3|0|0
1545|0|0|32|1||0|||崩序的虛空之間|39|0|0|0|0||0||2|3|0|0|0|-2039
1563|0|0|7|11||0|||和真的故事|69|0|0|0|0||0||0|0|0|0|0|0
1564|0|0|7|11||0|||阿克婭的故事|3|0|0|0|0||0||0|0|0|0|0|0
1565|0|0|7|11||0|||惠惠的故事|3|0|0|0|0||0||0|0|0|0|0|0
1566|0|0|7|11||0|||達克妮絲的故事|3|0|0|0|0||0||0|0|0|0|0|0
1567|0|0|7|11||0|||維茲的故事|7|0|0|0|0||0||0|0|0|0|0|0
1568|0|0|7|11||0|||芸芸的故事|4|0|0|0|0||0||0|0|0|0|0|0
1569|0|0|0|11||0|||克莉絲的故事|4|0|0|0|0||0||0|0|0|0|0|0
1570|0|0|7|11||0|||御剣響夜的故事|3|0|0|0|0||0||0|0|0|0|0|0
1571|0|0|7|11||0|||最強的挑戰|7|0|0|0|0||0||0|0|0|0|0|0
1587|0|0|8|1||0|||純白色的婚約|73|13|131|40|0||0||0|0|0|0|0|-2073
1588|0|0|8|1||0|||控制之愛|73|13|132|40|0||0||0|0|0|0|0|-2073
1589|0|0|8|1||0|||苦心所得的見證|73|13|133|40|0||0||0|0|0|0|0|-2073
1590|0|0|8|1||0|||隼鳥守護神|73|13|134|40|0||0||0|0|0|0|0|-2073
1591|0|0|8|1||0|||鳥語的情歌|73|13|135|40|0||0||0|0|0|0|0|-2073
1593|0|0|7|11||0|||械化的效應|46|0|0|0|0||0||0|0|0|0|0|0
1602|0|0|7|11||0|||舞台人品小爆發|0|0|0|0|1||0||0|0|0|0|0|0
1606|0|0|7|11||0|||枯萎的指尖|45|0|0|0|0||0||0|0|0|0|0|0
1607|0|0|0|11||0|||萬世魔沌|5|0|0|0|0||0||0|0|0|0|0|0
1609|0|0|7|11||0|||沉思後的悟醒|7|0|0|0|0||0||0|0|0|0|0|0
1613|0|0|30|19||0|||遺跡特許 ‧ 不甘之恨|16|0|0|0|0||0||0|0|0|0|0|0
1614|0|0|30|19||0|||遺跡特許 ‧ 海上的秘密交易|1|0|0|0|0||0||0|0|0|0|0|0
1615|0|0|30|19||0|||遺跡特許 ‧ 尋覓心的旅程|3|0|0|0|1||0||0|0|0|0|0|0
1616|0|0|30|19||0|||遺跡特許 ‧ 尋不回真我的下場|5|0|0|0|1||0||0|0|0|0|0|0
1617|0|0|30|19||0|||遺跡特許 ‧ 尋找思考的步伐|3|0|0|0|1||0||0|0|0|0|0|0
1618|0|0|30|19||0|||遺跡特許 ‧ 展開尋樂之旅|4|0|0|0|1||0||0|0|0|0|0|0
1619|0|0|30|19||0|||遺跡特許 ‧ 尋找勇氣之途|3|0|0|0|1||0||0|0|0|0|0|0
1620|0|0|30|19||0|||遺跡特許 ‧ 操控人心的墮落者 ‧ 水|1|0|0|0|1||0||0|0|0|0|0|0
1621|0|0|30|19||0|||遺跡特許 ‧ 操控人心的墮落者 ‧ 火|2|0|0|0|1||0||0|0|0|0|0|0
1622|0|0|30|19||0|||遺跡特許 ‧ 操控人心的墮落者 ‧ 木|3|0|0|0|1||0||0|0|0|0|0|0
1623|0|0|30|19||0|||遺跡特許 ‧ 操控人心的墮落者 ‧ 光|4|0|0|0|1||0||0|0|0|0|0|0
1624|0|0|30|19||0|||遺跡特許 ‧ 操控人心的墮落者 ‧ 暗|5|0|0|0|1||0||0|0|0|0|0|0
1625|0|0|30|19||0|||遺跡特許 ‧ 遠古神龍 ‧ 水|1|0|0|0|1||0||0|0|0|0|0|0
1626|0|0|30|19||0|||遺跡特許 ‧ 遠古神龍 ‧ 火|2|0|0|0|1||0||0|0|0|0|0|0
1627|0|0|30|19||0|||遺跡特許 ‧ 遠古神龍 ‧ 木|3|0|0|0|1||0||0|0|0|0|0|0
1628|0|0|30|19||0|||遺跡特許 ‧ 遠古神龍 ‧ 光|4|0|0|0|1||0||0|0|0|0|0|0
1629|0|0|30|19||0|||遺跡特許 ‧ 遠古神龍 ‧ 暗|5|0|0|0|1||0||0|0|0|0|0|0
1630|0|0|29|11||0|||公會戰紅(攻方)|48|0|0|0|0||0||0|0|0|0|0|0
1631|0|0|29|11||0|||公會戰紅(守方)|48|0|0|0|0||0||0|0|0|0|0|0
1632|0|0|29|11||0|||公會戰藍(攻方)|50|0|0|0|0||0||0|0|0|0|0|0
1633|0|0|29|11||0|||公會戰藍(守方)|50|0|0|0|0||0||0|0|0|0|0|0
1634|0|0|29|11||0|||公會戰綠(攻方)|49|0|0|0|0||0||0|0|0|0|0|0
1635|0|0|29|11||0|||公會戰綠(守方)|49|0|0|0|0||0||0|0|0|0|0|0
1636|0|0|29|11||0|||公會戰中立|51|0|0|0|0||0||0|0|0|0|0|0
1644|0|0|7|11||0|||絕望的降臨|76|0|0|0|0||0||0|0|0|3|0|0
1653|0|0|7|11||0|||露西的故事|27|0|0|0|0||0||0|0|0|0|0|0
1654|0|0|7|11||0|||納茲的故事|27|0|0|0|0||0||0|0|0|0|0|0
1655|0|0|7|11||0|||溫蒂的故事|3|0|0|0|0||0||0|0|0|0|0|0
1656|0|0|7|11||0|||艾爾莎的故事|53|0|0|0|0||0||0|0|0|0|0|0
1657|0|0|7|11||0|||戈吉爾的故事|19|0|0|0|0||0||0|0|0|0|0|0
1658|0|0|7|11||0|||格雷的故事|53|0|0|0|0||0||0|0|0|0|0|0
1659|0|0|7|11||0|||拉格薩斯的故事|41|0|0|0|0||0||0|0|0|0|0|0
1660|0|0|7|11||0|||米拉珍的故事|41|0|0|0|0||0||0|0|0|0|0|0
1663|0|0|30|19||0|||遺跡特許 ‧ 命途坎坷的妖怪 ‧ 水|15|0|0|0|1||0||0|0|0|0|0|0
1664|0|0|30|19||0|||遺跡特許 ‧ 命途坎坷的妖怪 ‧ 火|15|0|0|0|1||0||0|0|0|0|0|0
1665|0|0|30|19||0|||遺跡特許 ‧ 命途坎坷的妖怪 ‧ 木|15|0|0|0|1||0||0|0|0|0|0|0
1666|0|0|30|19||0|||遺跡特許 ‧ 命途坎坷的妖怪 ‧ 光|15|0|0|0|1||0||0|0|0|0|0|0
1667|0|0|30|19||0|||遺跡特許 ‧ 命途坎坷的妖怪 ‧ 暗|15|0|0|0|1||0||0|0|0|0|0|0
1668|0|0|30|19||0|||遺跡特許 ‧ 沉睡雪嶺的靈魂 ‧ 水|27|0|0|0|1||0||0|0|0|0|0|0
1669|0|0|30|19||0|||遺跡特許 ‧ 沉睡雪嶺的靈魂 ‧ 火|27|0|0|0|1||0||0|0|0|0|0|0
1670|0|0|30|19||0|||遺跡特許 ‧ 沉睡雪嶺的靈魂 ‧ 木|27|0|0|0|1||0||0|0|0|0|0|0
1671|0|0|30|19||0|||遺跡特許 ‧ 沉睡雪嶺的靈魂 ‧ 光|27|0|0|0|1||0||0|0|0|0|0|0
1672|0|0|30|19||0|||遺跡特許 ‧ 沉睡雪嶺的靈魂 ‧ 暗|27|0|0|0|1||0||0|0|0|0|0|0
1673|0|0|30|19||0|||遺跡特許 ‧ 英雄的淚|21|0|0|0|1||0||0|0|0|0|0|0
1674|0|0|30|19||0|||遺跡特許 ‧ 善惡之焰|21|0|0|0|1||0||0|0|0|0|0|0
1675|0|0|30|19||0|||遺跡特許 ‧ 綻放的花|21|0|0|0|1||0||0|0|0|0|0|0
1676|0|0|30|19||0|||遺跡特許 ‧ 母的遺憾|21|0|0|0|1||0||0|0|0|0|0|0
1677|0|0|30|19||0|||遺跡特許 ‧ 巫醫之念|21|0|0|0|1||0||0|0|0|0|0|0
1678|0|0|30|19||0|||遺跡特許 ‧ 西方魔獸的號叫|53|0|0|0|1||0||0|0|0|0|0|0
1679|0|0|29|11||0|||公會戰紅(攻方)|48|0|0|0|0||0||0|0|0|0|0|0
1680|0|0|29|11||0|||公會戰紅(守方)|48|0|0|0|0||0||0|0|0|0|0|0
1681|0|0|29|11||0|||公會戰藍(攻方)|50|0|0|0|0||0||0|0|0|0|0|0
1682|0|0|29|11||0|||公會戰藍(守方)|50|0|0|0|0||0||0|0|0|0|0|0
1683|0|0|29|11||0|||公會戰綠(攻方)|49|0|0|0|0||0||0|0|0|0|0|0
1684|0|0|29|11||0|||公會戰綠(守方)|49|0|0|0|0||0||0|0|0|0|0|0
1685|0|0|29|11||0|||公會戰中立|51|0|0|0|0||0||0|0|0|0|0|0
1686|0|0|7|11||0|||若水妍希|8|0|0|0|0||0||0|0|0|0|0|0
1687|0|0|7|11||0|||妍希如火|8|0|0|0|0||0||0|0|0|0|0|0
1688|0|0|7|11||0|||天竺修行 · 水|47|0|0|0|0||0||0|0|0|0|0|0
1689|0|0|7|11||0|||天竺修行 · 火|47|0|0|0|0||0||0|0|0|0|0|0
1690|0|0|7|11||0|||天竺修行 · 木|47|0|0|0|0||0||0|0|0|0|0|0
1691|0|0|7|11||0|||天竺修行 · 光|47|0|0|0|0||0||0|0|0|0|0|0
1692|0|0|7|11||0|||天竺修行 · 暗|47|0|0|0|0||0||0|0|0|0|0|0
1693|0|0|7|11||0|||攝大乘的教化|47|0|0|0|0||0||0|0|0|0|0|0
1708|0|0|7|11||0|||捍衛元配之權|11|0|0|0|0||0||0|0|0|0|0|0
1717|0|0|7|11||0|||離開古舊的世界|1|0|0|0|0||0||0|0|0|3|0|0
1728|0|0|9|1||0|||狹縫之門 ‧ 捨杜|7|0|13|400|0||0||0|0|0|0|305|0
1745|0|0|7|11||0|||英雄的啟示之光|27|0|0|0|0||0||0|0|0|0|0|0
1747|0|0|0|0||7|||新手教學|0|0|0|0|0||0||0|0|0|0|0|0
1752|0|0|9|1||0|||狹縫之門 ‧ 忠誠侍童|7|0|13|400|1||0||0|0|0|0|209|0
1790|0|0|30|19||0|||遺跡特許 ‧ 眾魔的帝君|22|0|0|0|0||0||0|0|0|0|0|0
1791|0|0|30|19||0|||遺跡特許 ‧ 傭兵的戰場 ‧ 水|1|0|0|0|1||0||0|0|0|0|0|0
1792|0|0|30|19||0|||遺跡特許 ‧ 傭兵的戰場 ‧ 火|7|0|0|0|1||0||0|0|0|0|0|0
1793|0|0|30|19||0|||遺跡特許 ‧ 傭兵的戰場 ‧ 木|3|0|0|0|1||0||0|0|0|0|0|0
1794|0|0|30|19||0|||遺跡特許 ‧ 傭兵的戰場 ‧ 光|4|0|0|0|1||0||0|0|0|0|0|0
1795|0|0|30|19||0|||遺跡特許 ‧ 傭兵的戰場 ‧ 暗|5|0|0|0|1||0||0|0|0|0|0|0
1796|0|0|30|19||0|||遺跡特許 ‧ 驚濤異族的恐怖|1|0|0|0|1||0||0|0|0|0|0|0
1797|0|0|30|19||0|||遺跡特許 ‧ 活火蔓延的恐怖|2|0|0|0|1||0||0|0|0|0|0|0
1798|0|0|30|19||0|||遺跡特許 ‧ 噬魂祖蟾的恐怖|3|0|0|0|1||0||0|0|0|0|0|0
1799|0|0|30|19||0|||遺跡特許 ‧ 異端古神的恐怖|4|0|0|0|1||0||0|0|0|0|0|0
1800|0|0|30|19||0|||遺跡特許 ‧ 星族異種的恐怖|5|0|0|0|1||0||0|0|0|0|0|0
1825|0|0|9|1||0|||狹縫之門 ‧ 刻律涅之獸|7|0|13|400|0||0||0|0|0|0|201|2128
1826|0|0|7|11||0|||冰河的故事|1|0|0|0|0||0||0|0|0|0|0|0
1827|0|0|7|11||0|||一輝的故事|2|0|0|0|0||0||0|0|0|0|0|0
1828|0|0|7|11||0|||紫龍的故事|2|0|0|0|0||0||0|0|0|0|0|0
1829|0|0|7|11||0|||星矢的故事|3|0|0|0|0||0||0|0|0|0|0|0
1830|0|0|7|11||0|||瞬的故事|3|0|0|0|0||0||0|0|0|0|0|0
1831|0|0|7|11||0|||卡妙的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1832|0|0|7|11||0|||修羅的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1833|0|0|7|11||0|||艾奧里亞的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1834|0|0|7|11||0|||沙加的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1835|0|0|7|11||0|||撒卡的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1836|0|0|7|11||0|||希歐的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1837|0|0|7|11||0|||穆的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1838|0|0|7|11||0|||童虎的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1839|0|0|7|11||0|||阿爾德巴朗的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1840|0|0|7|11||0|||迪斯馬斯古的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1841|0|0|7|11||0|||米羅的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1842|0|0|7|11||0|||阿布羅狄的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1843|0|0|7|11||0|||艾奧羅斯的昇華|81|0|0|0|0||0||0|0|0|0|0|0
1863|0|0|42|29||0|||【特硃】迎面對決 ‧ 水|39|0|0|0|0|SS 級 - 75000 分char(10)S 級 - 60000 分char(10)A 級 - 45000 分char(10)B 級 - 30000 分char(10)C 級 - 15000 分char(10)D 級 - < 15000 分|99||0|0|0|0|0|-2039
1864|0|0|42|29||0|||【特硃】迎面對決 ‧ 火|2|0|0|0|0|SS 級 - 75000 分char(10)S 級 - 60000 分char(10)A 級 - 45000 分char(10)B 級 - 30000 分char(10)C 級 - 15000 分char(10)D 級 - < 15000 分|98||0|0|0|0|0|-2040
1865|0|0|42|29||0|||【特硃】迎面對決 ‧ 木|3|0|0|0|0|SS 級 - 75000 分char(10)S 級 - 60000 分char(10)A 級 - 45000 分char(10)B 級 - 30000 分char(10)C 級 - 15000 分char(10)D 級 - < 15000 分|97||0|0|0|0|0|-2041
1866|0|0|33|25||0|||2019 粉絲聚團體戰 |4|0|0|0|0||0||0|0|0|0|0|0
1868|0|0|7|22||0|||天使長的遺願|7|0|0|0|0||0||0|0|0|0|0|998
1869|0|0|7|22||0|||法則的平衡|7|0|0|0|0||0||0|0|0|0|0|1188
1870|0|0|7|11||0|||千變萬化的電流|66|0|0|0|0||0||0|0|0|3|0|0
1871|0|0|7|11||0|||墮天使的審判|22|0|0|0|0||0||0|0|0|0|0|0
1872|0|0|7|11||0|||扭曲的墮天使|42|0|0|0|0||0||0|0|0|0|0|0
1873|0|0|7|11||0|||媚惑的墮天使|42|0|0|0|0||0||0|0|0|0|0|0
1874|0|0|7|11||0|||神祕的墮天使|41|0|0|0|0||99||0|0|0|0|0|0
1875|0|0|7|11||0|||光明的墮天使|44|0|0|0|0||0||0|0|0|0|0|0
1876|0|0|7|11||0|||黑暗的墮天使|40|0|0|0|0||0||0|0|0|0|0|0
1877|0|0|7|11||0|||絕望的墮天使|39|0|0|0|0||0||0|0|0|0|0|0
1878|0|0|7|11||0|||欲望的墮天使|41|0|0|0|0||0||0|0|0|0|0|0
1879|0|0|7|11||0|||謊言的墮天使|42|0|0|0|0||0||0|0|0|0|0|0
1894|0|0|7|11||0|||騰空吐火的厲姿|40|0|0|0|0||0||0|0|0|3|0|0
1906|0|0|42|29||0|||直播比賽 鋼爪送葬|66|0|0|0|0||0||0|0|0|0|0|1938
1907|0|0|42|29||0|||直播比賽 藥到命除|19|0|0|0|0||0||0|0|0|0|0|1937
1908|0|0|42|29||0|||直播比賽 斷頭台|4|0|0|0|0||0||0|0|0|0|0|1816
1909|0|0|7|6||0|||無盡的極限挑戰|30|0|0|0|0|<color=#ffff80ff>首次通過指定關卡獎賞如下：</color>char(10)『暗魅之難關』- 可口羊駝 1 套char(10)『火媚之難關』-「創曆者 ‧ 瑪雅」全新造型char(10)『水幻之難關』- 布蘭克之匙 50 把char(10)『木穆之難關』- 瘋頭 1 隻char(10)『光耀之難關』- 人面怪鳥 1 隻 + 全新稱號「五屬制霸」+ 魔法石 1 粒char(10)char(10)*每個獎賞只能獲得一次|10||0|0|5|1|0|-2030
1905|0|0|7|6||0|1561305600|1564329600|連鎖罪落|22|0|0|0|0|<color=#ffff80ff>首次通過指定層數獎賞如下：</color>char(10)第 3 層 – 熾焰萬年靈魂石 5 隻char(10)第 6 層 – 鬥士羊駝 2 隻char(10)第 9 層 – 布蘭克之匙 30 把char(10)第 12 層 – 500 個靈魂char(10)第 15 層 – 審判魔人 1 隻char(10)第 18 層 –人面怪鳥 1 隻char(10)char(10)*每個獎賞只能獲得一次|11||0|0|5|1|0|2086
1897|0|0|7|4||0|1563724800|1564329600|振滔洪水以薄空桑|11|0|0|0|1|<color=#00ffffff>尋找母親的稚心 戰慄級 評級資訊</color>char(10)SS 級 - 75000 分char(10)S 級 - 60000 分char(10)A 級 - 45000 分char(10)B 級 - 30000 分char(10)C 級 - 15000 分char(10)D 級 - < 15000 分|60||0|0|5|1|0|2141
1117|0|0|7|4||0|1497801600|1609430400|自我鍛鍊 ‧ 經驗值關卡|0|0|0|0|0||99|1@1,2@149|0|0|3|0|0|-1017
1093|0|0|7|4||0|1498406400|1609430400|與學者的訓練|0|0|0|0|1||10||0|0|3|0|0|-1015
949|0|0|7|4||0|1563120000|1564329600|物靈附身 ‧ 暗|15|0|0|0|0||50||0|0|2|1|0|1260
1887|0|0|7|4|29|0|1563120000|1564329600|面惡心善的仙將|11|0|0|0|0||40||0|0|2|1|0|2144
1573|0|0|7|27|1,6|0|1563724800|1563811200|捕捉靈魂石 ‧ 水|7|0|0|0|1||20||0|0|6|0|0|-1001
122|0|0|7|20|1,6|0|1563724800|1563811200|魔物巢穴之日|0|0|0|0|0||20||0|0|6|0|0|-1009
