col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24|col_25|col_26|col_27|col_28|col_29|col_30|col_31|col_32|col_33|col_34|col_35|col_36|col_37
3287|1000|1|301|20|4||A Fly Nest|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3288|1000|2|583|20|3||Warmth in the Cold Alley|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3289|1000|3|548|20|4||Away from the World|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3290|1000|4|1110|20|3||A Little Bird Told Me|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3291|1001|1|1147|20|3||Through Others Eyes|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3292|1001|2|307|20|3||The Adventure of Pioneers|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3293|1001|3|1110|20|3||Thorns of the Rose|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3294|1001|4|1110|20|4||Flowers Sea at Dawn|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3295|1002|1|550|20|4||The Whispering Bugs|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3296|1002|2|582|20|3||Brother’s Words|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3297|1002|3|1110|20|3||Bugs Said Nothing|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3298|1002|4|1114|20|4||My Brother|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3299|1003|1|1100|20|4||Insult and Humiliation|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3300|1003|2|975|20|3||Sense of Superiority|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3301|1003|3|1102|20|4||Root of the Trouble|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3302|1003|4|1108|20|4||All Roads Lead to Rome|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3324|1011|1|1049|50|7||Embrace of All Time - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1049#0|
3325|1012|1|996|50|8||Imperishable Dragon Sword - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@487#0:490#0:833#0:839#0:996#0|
3328|1013|1|148|15|5||The Alligator of Enochian Tower|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:67#0:77#0:87#0:146#0:691#0|
3329|1013|2|151|15|5||The Salamander of Enochian Tower|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:69#0:79#0:89#0:149#0:692#0|
3330|1013|3|154|15|5||The Monk of Enochian Tower|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:71#0:81#0:91#0:152#0:693#0|
3331|1013|4|157|15|5||The Cougar of Enochian Tower|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:93#0:155#0:694#0|
3332|1013|5|160|15|5||The Dragon of Enochian Tower|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:95#0:158#0:695#0|
3333|1014|1|661|15|5||Discovery of the Frost Savant|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:67#0:77#0:87#0:661#0:1111#0|
3334|1014|2|662|15|5||Voracity of the Inferno Savant|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:69#0:79#0:89#0:662#0:1113#0|
3335|1014|3|663|15|5||Wisdom of the Withered Savant|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:71#0:81#0:91#0:663#0:1115#0|
3336|1014|4|664|15|5||Experiment of the Illuminated Savant|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:93#0:664#0:1117#0|
3337|1014|5|665|15|5||Determination of the Nightfall Savant|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:95#0:665#0:1119#0|
3344|1021|1|562|50|5||Duke of Aldebaran - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@562#0|
3345|1022|1|880|50|8||Scholars' Moving Fort - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@646#0:647#0:649#0:880#0|
3346|1023|1|43|15|5||Sliding on the Frozen Glacier|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@41#0:57#0:67#0:77#0:87#0:1111#0|
3347|1023|2|46|15|5||The Breathtaking Fiery Land|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@44#0:59#0:69#0:79#0:89#0:1113#0|
3348|1023|3|49|15|5||Travelling Across the Divine Forest |0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@47#0:61#0:71#0:81#0:91#0:1115#0|
3349|1023|4|52|15|5||Arriving at the Holylight City|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@50#0:63#0:73#0:83#0:93#0:1117#0|
3350|1023|5|55|15|5||Lingering in the Phantomic Abbey|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@53#0:65#0:75#0:85#0:95#0:1119#0|
3351|1024|1|163|15|5||Alpha of the Water|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:77#0:97#0:107#0:161#0:646#0|
3352|1024|2|166|15|5||Igniting the Beast Power|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:79#0:99#0:109#0:164#0:647#0|
3353|1024|3|169|15|5||Prey in the Wild|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:81#0:101#0:111#0:167#0:648#0|
3354|1024|4|172|15|5||The Galloping Predator |0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:83#0:103#0:113#0:170#0:649#0|
3355|1024|5|175|15|5||War of the Rebellion|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:85#0:105#0:115#0:173#0:650#0|
3362|1026|1|721|30|3||The Valkyrie's Chalice|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3363|1026|2|722|30|3||The Valkyrie’s Axe|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3364|1026|3|723|30|3||The Valkyrie’s Spear|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3365|1026|4|724|30|3||The Valkyrie’s Hammer|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3366|1026|5|725|30|3||The Valkyrie’s Scepter|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3367|1027|1|75|20|2||Onset of Misfortune|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3368|1027|2|796|20|2||Peculiar Transformation|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3369|1027|3|452|20|3||Relinquish Sympathy|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3370|1027|4|138|20|3||Unchanged Love|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3371|1028|1|111|20|2||Rule of Nature|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3372|1028|2|455|20|2||Overwhelming Power|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3373|1028|3|795|20|3||Importance of Self-control|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3374|1028|4|586|20|3||The Gemstone of Misfortune|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3375|1029|1|796|20|2||Sealed Power|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3376|1029|2|85|20|3||Search for the Missing Gemstones|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3377|1029|3|660|20|2||Reunion after a Long Absence|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3378|1029|4|973|20|3||New Companions|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3379|1030|1|95|20|2||Change of Heart|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3380|1030|2|583|20|3||Resonation of Fury|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3381|1030|3|584|20|3||Realm-threatening Existence|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3382|1030|4|579|20|3||Protective Gemstones at the Gate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3383|1031|1|89|20|2||Recognizing Virtue and Evil|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3384|1031|2|91|20|2||Epiphany|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3385|1031|3|585|20|3||The Lost Power|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3386|1031|4|944|20|2||Unforgivable Evil|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3395|1038|1|1441|10|5||The Art of Defense|0|0|0|0|||0|14||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1441#0|
3396|1038|2|1442|10|5||The Art of Slash|0|0|0|0|||0|14||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1442#0|
3397|1038|3|1443|10|5||The Art of Thrust|0|0|0|0|||0|14||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1443#0|
3398|1038|4|1444|10|5||The Art of Bugle|0|0|0|0|||0|14||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1444#0|
3399|1038|5|1445|10|5||The Art of Archery|0|0|0|0|||0|14||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1445#0|
3401|1039|1|830|50|10||The Dedicated Oracle - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@830#0|
3402|1040|1|976|50|8||The Searching Angel - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@966#0:970#0:972#0:974#0:976#0|
3403|1041|1|636|10|5||	The Yamabushi Survived - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@56#0:60#0:66#0:70#0:106#0:110#0:636#1|
3404|1041|2|636|20|7||Retrieve the Lost Disciple - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:61#0:67#0:71#0:107#0:111#0:636#1|
3405|1041|3|636|30|10||To be Stronger - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:61#0:67#0:71#0:107#0:111#0:87#0:636#0,6@#|
3406|1041|4|636|40|12||Firm Determination - Extra|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:61#0:67#0:71#0:107#0:111#0:87#0:636#0,6@#|
3407|1042|1|637|10|5||Youkai in the Drawing - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@58#0:62#0:68#0:72#0:108#0:112#0:637#1|
3408|1042|2|637|20|7||Father and Daughter - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:63#0:69#0:73#0:109#0:113#0:637#1|
3409|1042|3|637|30|10||Unrelievanle Pain - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:63#0:69#0:73#0:109#0:113#0:89#0:637#0,6@#|
3410|1042|4|637|40|12||The Endless Curse - Extra|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:63#0:69#0:73#0:109#0:113#0:89#0:637#0,6@#|
3411|1043|1|638|10|5||Destined to Meet - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@60#0:64#0:70#0:74#0:110#0:114#0:638#1|
3412|1043|2|638|20|7||Familiar Face - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:65#0:71#0:75#0:111#0:115#0:638#1|
3413|1043|3|638|30|10||Sin Could Not be Atoned - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:65#0:71#0:75#0:111#0:115#0:91#0:638#0,6@#|
3414|1043|4|638|40|12||Feelings to be Delivered - Extra|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:65#0:71#0:75#0:111#0:115#0:91#0:638#0,6@#|
3415|1044|1|639|10|5||Kidnapped Children - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@56#0:62#0:66#0:72#0:106#0:112#0:639#1|
3416|1044|2|639|20|7||The Lady Regained Freedom - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:63#0:67#0:73#0:107#0:113#0:639#1|
3417|1044|3|639|30|10||Not to be Sealed Anymore - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:63#0:67#0:73#0:107#0:113#0:93#0:639#0,6@#|
3418|1044|4|639|40|12||Wish Deep in Heart - Extra|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:63#0:67#0:73#0:107#0:113#0:93#0:639#0,6@#|
3419|1045|1|640|10|5||In the Remoted Mountains - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@58#0:64#0:68#0:74#0:108#0:114#0:640#1|
3420|1045|2|640|20|7||In Search of His Wife - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:65#0:69#0:75#0:109#0:115#0:640#1|
3421|1045|3|640|30|10||At Any Price - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:65#0:69#0:75#0:109#0:115#0:95#0:640#0,6@#|
3422|1045|4|640|40|12||Sealed Once Again - Extra|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:65#0:69#0:75#0:109#0:115#0:95#0:640#0,6@#|
3432|1053|1|43|30|3||Impregnable Defense - Water|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3433|1053|2|46|30|3||Impregnable Defense - Fire|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3434|1053|3|49|30|3||Impregnable Defense - Earth|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3435|1053|4|52|30|3||Impregnable Defense - Light|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3436|1053|5|55|30|3||Impregnable Defense - Dark|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3437|1054|1|1201|20|2||Steps to World Domination|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3438|1054|2|1201|20|2||Trick of the Cunning Baby|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3439|1054|3|1201|20|2||Chairbaby of the Board|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3440|1054|4|1201|20|2||The Grand Park|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3441|1055|1|1202|20|2||Playful Princess|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3442|1055|2|1202|20|2||Living in Ivory Tower|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3443|1055|3|1202|20|2||Brink of Subjugation|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3444|1055|4|1202|20|2||Queen’s Determination|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3445|1056|1|1203|20|2||Frameup for Fun|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3446|1056|2|1203|20|2||Total Demolition|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3447|1056|3|1203|20|2||Debt Means Nothing|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3448|1056|4|1203|20|2||Grasp at Straws|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3449|1057|1|1204|20|2||Youngest Tribal Chief|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3450|1057|2|1204|20|2||The Taste of First Defeat|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3451|1057|3|1204|20|2||Spaceship Bars|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3452|1057|4|1204|20|2||Dream of Moon Landing|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3453|1058|1|1205|20|2||Ninja Idol|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3454|1058|2|1205|20|2||Secret Mission|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3455|1058|3|1205|20|2||Derailed Mediumship|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3456|1058|4|1205|20|2||Ninjutsu Academy|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3457|1059|1|1206|20|2||Circus Chef|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3458|1059|2|1206|20|2||Chinese Cuisine Ambassador|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3459|1059|3|1206|20|2||Eat Around the World|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3460|1059|4|1206|20|2||Dream Diner|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3461|1060|1|1207|20|2||A Man of Soil|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3462|1060|2|1207|20|2||Tone of Huqin|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3463|1060|3|1207|20|2||Wumela’s Big Fan|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3464|1060|4|1207|20|2||Fortune Favors Fools|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3465|1061|1|1208|20|2||Haughty Gold Digger|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3466|1061|2|1208|20|2||Every Cent Counts|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3467|1061|3|1208|20|2||Calculated Risk|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3468|1061|4|1208|20|2||Queen of Stock|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3507|1076|1|721|5|3||A Hundred Brawls - Water|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@241#0:242#0:243#0:244#0:245#0:246#0:247#0:248#0:249#0:250#0:251#0:252#0:253#0:254#0:255#0:256#0:257#0:258#0:259#0:260#0:261#0:262#0:263#0:264#0:265#0:266#0:267#0:268#0:269#0:385#0:386#0:387#0|
3508|1076|2|722|5|3||A Hundred Brawls - Fire|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@241#0:242#0:243#0:244#0:245#0:246#0:247#0:248#0:249#0:250#0:251#0:252#0:253#0:254#0:255#0:256#0:257#0:258#0:259#0:260#0:261#0:262#0:263#0:264#0:265#0:266#0:267#0:268#0:269#0:385#0:386#0:387#0|
3509|1076|3|723|5|3||A Hundred Brawls - Earth|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@241#0:242#0:243#0:244#0:245#0:246#0:247#0:248#0:249#0:250#0:251#0:252#0:253#0:254#0:255#0:256#0:257#0:258#0:259#0:260#0:261#0:262#0:263#0:264#0:265#0:266#0:267#0:268#0:269#0:385#0:386#0:387#0|
3510|1076|4|724|5|3||A Hundred Brawls - Light|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@241#0:242#0:243#0:244#0:245#0:246#0:247#0:248#0:249#0:250#0:251#0:252#0:253#0:254#0:255#0:256#0:257#0:258#0:259#0:260#0:261#0:262#0:263#0:264#0:265#0:266#0:267#0:268#0:269#0:385#0:386#0:387#0|
3511|1076|5|725|5|3||A Hundred Brawls - Dark|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@241#0:242#0:243#0:244#0:245#0:246#0:247#0:248#0:249#0:250#0:251#0:252#0:253#0:254#0:255#0:256#0:257#0:258#0:259#0:260#0:261#0:262#0:263#0:264#0:265#0:266#0:267#0:268#0:269#0:385#0:386#0:387#0|
3517|1078|1|1133|50|6||To My Disciples - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1133#0:1148#0:1150#0:1152#0|
3518|1079|1|511|15|5||Azure Dragon of the East|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:77#0:87#0:107#0:21#0:1006#0|
3519|1079|2|512|15|5||Vermilion bird of the South|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:79#0:89#0:109#0:25#0:1008#0|
3520|1079|3|513|15|5||Black Tortoise of the North|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:81#0:91#0:111#0:29#0:1010#0|
3521|1079|4|514|15|5||White Tiger of the West|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:83#0:93#0:113#0:33#0:1012#0|
3522|1079|5|515|15|5||The Gluttonous Ogre|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:85#0:95#0:115#0:37#0:1014#0|
3537|1083|1|1494|30|1||Pray for the Protective Heart|0|0|0|0|||0|25||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1494#0|
3555|1094|1|667|30|3||Heart of the Beast|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3556|1094|2|626|30|3||Perception of the Beast|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3557|1094|3|629|30|3||Dementing of the Beast|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3558|1094|4|632|30|3||Isolation of the Beast|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3559|1094|5|670|30|3||Affection of the Beast|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3560|1095|1|552|20|4||Bleeding Heart|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3561|1095|2|706|20|4||Great Flood|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3562|1095|3|1218|20|4||Primal Humans Encounter|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3563|1095|4|4|20|5||Death Game|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3564|1096|1|1016|20|4||Head of the Gods|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3565|1096|2|577|20|4||Emptiness Mansion|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3566|1096|3|557|20|4||The Holylight City|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3567|1096|4|1135|20|4||Flame Deity in Realm|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3568|1097|1|521|20|4||Barren Life|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3569|1097|2|555|20|4||Greenhouse of Despair|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3570|1097|3|1106|20|4||Divine Woods|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3571|1097|4|1141|20|4||Truth through Treehole|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3572|1098|1|424|20|4||Midnight Beacon|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3573|1098|2|384|20|4||Guide Stars|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3574|1098|3|574|20|4||Ancient Dragon|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3575|1098|4|564|20|5||Protometallic Dragon and Dragonfly|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3576|1099|1|546|20|4||Son of Khaos|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3577|1099|2|559|20|4||Interstellar Catastrophe|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3578|1099|3|701|20|4||Jail of Chaos|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3579|1099|4|4|20|4||Lower Creatures|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
3622|1113|1|542|50|7||Divine Celestial Palace - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@542#0|
3623|1114|1|543|50|7||Immortal Slaughtering Trap - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@266#0:543#0|
